"Authentication failed while receiving emails from Email Account: {0}.","هنگام دریافت ایمیل از حساب ایمیل، احراز هویت انجام نشد: {0}."
"Author","نویسنده"
"Authorization Code","کد مجوز"
"Authorization URI","URI مجوز"
"Authorization error for {}.","خطای مجوز برای {}."
"Authorize API Access","مجوز دسترسی به API"
"Authorize API Indexing  Access","مجوز API Indexing Access"
"Authorize Google Calendar Access","مجوز دسترسی به تقویم Google"
"Authorize Google Contacts Access","مجوز دسترسی به Google Contacts"
"Authorize Google Drive Access","مجوز دسترسی به Google Drive"
"Authorize URL","مجوز URL"
"Authorized","مجاز"
"Auto","خودکار"
"Auto Email Report","گزارش خودکار ایمیل"
"Auto Name","نام خودکار"
"Auto Repeat","خودکار تکرار"
"Auto Repeat Day","روز تکرار خودکار"
"Auto Repeat Day{0} {1} has been repeated.","روز تکرار خودکار{0} {1} تکرار شده است."
"Auto Repeat Document Creation Failed","تکرار خودکار ایجاد سند انجام نشد"
"Auto Repeat Schedule","زمان‌بندی تکرار خودکار"
"Auto Repeat created for this document","تکرار خودکار برای این سند ایجاد شده است"
"Auto Repeat failed for {0}","تکرار خودکار برای {0} ناموفق بود"
"Auto Reply","پاسخ خودکار"
"Auto Reply Message","پیام پاسخ خودکار"
"Auto assignment failed: {0}","تخصیص خودکار انجام نشد: {0}"
"Auto follow documents that are assigned to you","به طور خودکار اسنادی را که به شما اختصاص داده شده است دنبال کنید"
"Auto follow documents that are shared with you","دنبال کردن خودکار اسنادی که با شما به اشتراک گذاشته شده است"
"Auto follow documents that you Like","به طور خودکار اسنادی را که دوست دارید دنبال کنید"
"Auto follow documents that you comment on","دنبال کردن خودکار اسنادی که در مورد آنها نظر می دهید"
"Auto follow documents that you create","دنبال خودکار اسنادی که ایجاد می‌کنید"
"Auto repeat failed. Please enable auto repeat after fixing the issues.","تکرار خودکار ناموفق بود. لطفاً پس از رفع مشکلات، تکرار خودکار را فعال کنید."
"Autocomplete","تکمیل خودکار"
"Autoincrement","افزایش خودکار"
"Automated Message","پیام خودکار"
"Automatic","خودکار"
"Automatic Linking can be activated only for one Email Account.","پیوند خودکار را می‌توان فقط برای یک حساب ایمیل فعال کرد."
"Automatic Linking can be activated only if Incoming is enabled.","پیوند خودکار فقط در صورتی فعال می‌شود که Incoming فعال باشد."
"Automatically Assign Documents to Users","تخصیص خودکار اسناد به کاربران"
"Automatically delete account within (hours)","حذف خودکار حساب در عرض (ساعت)"
"Automation","اتوماسیون"
"Avatar","آواتار"
"Average","میانگین"
"Average of {0}","میانگین {0}"
"Avoid dates and years that are associated with you.","از تاریخ‌ها و سال هایی که با شما مرتبط هستند اجتناب کنید."
"Avoid recent years.","از سال های اخیر اجتناب کنید."
"Avoid sequences like abc or 6543 as they are easy to guess","از دنباله هایی مانند abc یا 6543 اجتناب کنید زیرا حدس زدن آنها آسان است"
"Avoid years that are associated with you.","از سال هایی که با شما همراه است دوری کنید."
"Awaiting Password","در انتظار گذرواژه"
"Awaiting password","در انتظار گذرواژه"
"Awesome Work","کارتان عالی بود"
"Awesome, now try making an entry yourself","عالی است، حالا سعی کنید خودتان یک ثبت ایجاد کنید"
"B","B"
"B0","B0"
"B1","B1"
"B10","B10"
"B2","B2"
"B3","B3"
"B4","B4"
"B5","B5"
"B6","B6"
"B7","B7"
"B8","B8"
"B9","B9"
"BCC","BCC"
"Back","بازگشت"
"Back to Desk","بازگشت به پیشخوان"
"Back to Home","بازگشت به خانه"
"Back to Login","بازگشت به صفحه ورود"
"Background Color","رنگ پس زمینه"
"Background Image","تصویر پس زمینه"
"Background Jobs","کارهای پس زمینه"
"Background Workers","کارگران پیشینه"
"Backing up Data.","پشتیبان گیری از داده ها."
"Backing up to Google Drive.","پشتیبان گیری در Google Drive."
"Backup","پشتیبان گیری"
"Backup Details","جزئیات پشتیبان"
"Backup Encryption Key","کلید رمزگذاری پشتیبان"
"Backup Files","فایل های پشتیبان"
"Backup Folder ID","شناسه پوشه پشتیبان"
"Backup Folder Name","نام پوشه پشتیبان"
"Backup Frequency","فرکانس پشتیبان گیری"
"Backup job is already queued. You will receive an email with the download link","کار پشتیبان گیری از قبل در صف است. یک ایمیل با لینک دانلود دریافت خواهید کرد"
"Backup public and private files along with the database.","پشتیبان گیری از فایل های عمومی و خصوصی همراه با پایگاه داده."
"Backups","پشتیبان گیری"
"Backups (MB)","پشتیبان‌ها (MB)"
"Bad Cron Expression","عبارت Cron بد"
"Banker's Rounding","گرد کردن بانکدار"
"Banker's Rounding (legacy)","گرد کردن بانکدار (میراث)"
"Banner","بنر"
"Banner HTML","بنر HTML"
"Banner Image","تصویر بنر"
"Banner is above the Top Menu Bar.","بنر در بالای نوار منوی بالا قرار دارد."
"Bar","میله"
"Barcode","بارکد"
"Base Distinguished Name (DN)","نام متمایز پایه (DN)"
"Base URL","URL پایه"
"Based On","بر اساس"
"Based on Field","بر اساس فیلد"
"Based on Permissions For User","بر اساس مجوز برای کاربر"
"Basic","پایه ای"
"Basic Info","اطلاعات پایه"
"Before","قبل از"
"Before Cancel","قبل از لغو"
"Before Delete","قبل از حذف"
"Before Insert","قبل از درج"
"Before Print","قبل از چاپ"
"Before Rename","قبل از تغییر نام"
"Before Save","قبل از ذخیره"
"Before Save (Submitted Document)","قبل از ذخیره (سند ارسالی)"
"Before Submit","قبل از ارسال"
"Before Validate","قبل از اعتبارسنجی"
"Beginner","مبتدی"
"Beginning with","شروع با"
"Beta","بتا"
"Better add a few more letters or another word","بهتر است چند حرف یا کلمه دیگر اضافه کنید"
"Between","بین"
"Billing","صورتحساب"
"Billing Contact","مخاطب صورتحساب"
"Bio","بیوگرافی"
"Birth Date","تاریخ تولد"
"Blank Template","الگوی خالی"
"Block Module","بلوک ماژول"
"Block Modules","بلوک کردن ماژول ها"
"Blocked","مسدود"
"Blog","وبلاگ"
"Blog Category","دسته بندی وبلاگ"
"Blog Intro","معرفی وبلاگ"
"Blog Introduction","معرفی وبلاگ"
"Blog Post","پست وبلاگ"
"Blog Settings","تنظیمات وبلاگ"
"Blog Title","عنوان وبلاگ"
"Blogger","وبلاگ نویس"
"Blogs, Website View Tracking, and more.","وبلاگ ها، ردیابی مشاهده وب سایت و موارد دیگر."
"Blue","ابی"
"Bold","پررنگ"
"Bot","ربات"
"Both DocType and Name required","هم DocType و هم Name مورد نیاز است"
"Both login and password required","ورود و گذرواژه هر دو نیاز است"
"Bottom","پایین"
"Bottom Center","مرکز پایین"
"Bottom Left","پایین سمت چپ"
"Bottom Right","سمت راست پایین"
"Bounced","پرش کرد"
"Brand","مارک"
"Brand HTML","HTML برند"
"Brand Image","تصویر برند"
"Brand Logo","لوگوی برند"
"Brand is what appears on the top-left of the toolbar. If it is an image, make sure it\n","برند همان چیزی است که در سمت چپ بالای نوار ابزار ظاهر می‌شود. اگر تصویر است، مطمئن شوید که\n"
"Breadcrumbs","Breadcrumbs"
"Browse by category","مرور بر اساس دسته بندی"
"Browser","مرورگر"
"Browser Version","نسخه مرورگر"
"Browser not supported","مرورگر پشتیبانی نمی‌شود"
"Brute Force Security","Brute Force Security"
"Bucket Name","نام باکت"
"Bucket {0} not found.","باکت {0} یافت نشد."
"Build","ساخت"
"Build {0}","ساخت {0}"
"Built on {0}","ساخته شده در {0}"
"Bulk Actions","اعمال انبوه"
